f0,f1,f2,f3,f4,f5,f6,f7,f8,label
b0,a1,a2,a3,b4,1.4576393880850058,3.4390551942960546,2.3591992734389855,6.464157970779969,1
b0,b1,a2,b3,b4,1.336918584846094,2.62550090006824,3.5231200700377308,5.2505580958612565,0
a0,b1,a2,b3,a4,0.3295362004268114,1.0346671861445724,3.1762246048375484,0.7647867506395474,1
b0,a1,a2,b3,a4,0.21370268297673134,1.1404700833319938,4.934795251751819,4.448620482515123,1
a0,b1,a2,a3,b4,0.4760641763916935,3.3384968462305222,5.733780773216312,1.387250975561233,0
b0,a1,b2,b3,b4,1.0601900910739017,3.6764349309768036,4.862668177580603,4.192221991132362,1
b0,a1,a2,a3,a4,0.19404250659817956,2.333747345107594,0.24256436410511062,2.3471889775347976,0
a0,a1,b2,a3,b4,0.8268549658594434,3.869476219084035,4.699332785024643,4.136801718112569,0
a0,a1,a2,a3,a4,1.134577518068034,0.2846427251648618,2.245390119511933,7.71755460340699,0
b0,a1,a2,a3,a4,0.19837633088222573,3.8011483920517843,1.492058248977027,2.9445826347882993,0
a0,b1,a2,a3,b4,1.2063758033054377,0.37170883027428925,2.3480718158455813,5.020012567946809,0
a0,b1,a2,b3,b4,0.2504600218544679,0.4279888030127852,4.150776341171265,0.49716538869512883,1
a0,a1,b2,b3,b4,0.24928857188663178,2.1093932569432248,3.8317339711198324,5.748984067175274,0
b0,a1,b2,b3,b4,1.355163158250372,1.6667604285430928,4.689407819190032,3.142074325752299,1
b0,a1,b2,b3,a4,1.4713714262508408,1.3093699520923774,2.846053448454471,6.889835822156312,0
a0,b1,b2,a3,a4,0.9328532734473904,0.8052141054095361,5.081755720245111,4.866619770289358,0
a0,b1,b2,b3,b4,0.8685561020575847,1.909843624304121,1.190301582439047,2.008029705152201,1
b0,b1,a2,b3,a4,0.35079421156633006,3.844378515434455,0.4850781225911224,1.9340161769238606,1
b0,a1,a2,b3,a4,0.8787970106514343,0.1749694255983696,3.8145309766657363,5.926379558767298,1
b0,b1,a2,b3,b4,1.4739324154159084,1.070323546728917,1.760210085456406,6.246267506928296,1
b0,b1,a2,b3,b4,1.9154105150452878,0.8302617566800801,0.946865360221077,4.902843889400359,0
a0,a1,a2,b3,b4,0.48002455093323493,2.3153712093835574,5.348191893973997,2.489036324764294,0
b0,a1,b2,a3,b4,0.656179762039738,2.0410490870105784,1.4625473473408774,5.7797955861526376,1
a0,b1,a2,a3,a4,0.7667401956949067,3.640896098818273,4.097706342958874,2.0427251974760803,1
a0,a1,a2,a3,b4,0.021737220768332288,3.9838153207747298,5.586907760380596,6.189525087918687,1
a0,a1,a2,a3,b4,0.3080425755248286,3.568231139497771,3.9806537104340474,5.188145510009185,0
b0,b1,a2,b3,b4,1.6770659151088152,2.625223057782871,1.6100941448780475,6.85226929549539,1
a0,a1,a2,a3,a4,1.9323109839718753,1.744664714254233,3.479557941429704,4.5281615310734615,0
b0,a1,b2,b3,a4,0.740683113795775,0.44314434261721236,2.0137582681454655,7.877730784798651,1
b0,b1,b2,a3,b4,0.4067226001146218,0.1973748903221182,1.7762829940405358,7.679507595079078,1
a0,a1,a2,a3,b4,1.2362313474361972,3.5899238132086966,3.3899522365899766,3.315024425072966,0
a0,a1,b2,b3,a4,1.3007651158983444,1.8504573734931022,3.0733947381519653,4.554840494331158,0
b0,b1,b2,b3,a4,0.04819420411502784,3.637301263373984,4.181746897152834,6.744715129021264,1
b0,b1,a2,b3,a4,0.24144477985619117,0.44351624467400375,1.6083208274734793,6.739130092363753,1
a0,a1,b2,a3,a4,0.609973704271758,3.965033336416156,0.8092547742321771,1.308446012343632,0
a0,b1,a2,a3,b4,1.9799583087189987,2.0647971909477176,3.660384945439156,4.313097803246844,0
a0,b1,b2,b3,b4,0.532056287007812,1.9733977571233772,2.0255540769279796,3.5694728529262125,1
a0,a1,b2,b3,a4,0.805039782445492,1.0689647166694238,2.842068700560122,5.796576400657758,0
b0,b1,a2,a3,b4,1.7714694176268548,0.6064801026782642,2.685283545045461,7.094226879805386,0
a0,a1,a2,b3,a4,1.938641481788021,0.9279077134057077,0.8962829031968876,3.9047073148270512,0
a0,b1,b2,a3,a4,1.7490055608468928,1.463873255402624,1.6082904396016984,5.738290156489219,0
b0,a1,b2,a3,a4,0.368831429532809,2.4350293765746867,3.94728585690779,2.870642048303696,1
b0,b1,a2,b3,b4,1.729669812968797,3.8032994983626134,5.470210716492603,0.026857799736279997,1
b0,a1,b2,b3,b4,0.03583177938755222,0.8745887709212805,2.4816217829965637,5.165048341625443,0
b0,a1,a2,b3,a4,0.6773258482457126,3.1533506903485717,3.0560807310561344,3.758510474291115,1
b0,b1,b2,a3,a4,1.7216068192875906,2.401071252451664,0.0428267445476781,4.877252454425331,1
b0,a1,b2,b3,b4,0.4240967513632775,2.328092458550485,5.421700060863389,4.32137653787294,1
b0,b1,b2,b3,a4,0.062365183899267596,0.48550250235833525,4.073322589217128,3.2712838023448443,1
a0,a1,b2,a3,b4,1.8788698968977708,2.17122012892664,5.298554831528245,0.2377130141544197,1
b0,a1,b2,a3,a4,1.1933754034508814,0.09437532851210118,4.061461671518754,0.18516092250425364,0
b0,b1,a2,a3,b4,1.8083683055923614,3.8732718960102046,0.30349250525308213,3.8837475944943787,0
a0,a1,b2,b3,b4,1.7347181629665211,0.47489761140201625,5.949336524562126,7.142908509618241,0
a0,b1,b2,a3,a4,1.4195224381001372,0.615496989913616,2.9991152610073226,6.012128742168202,1
b0,a1,a2,b3,a4,0.44684422973955784,3.06427535350214,3.388970374042655,2.365495328528159,1
a0,b1,b2,b3,a4,0.16556958320291482,3.025413905146671,4.873237939651757,4.996534957578861,0
b0,b1,b2,b3,b4,0.7624462259300696,1.462423143287863,5.339176854437519,5.8613774085349934,1
b0,a1,b2,a3,b4,0.7889014868668055,1.355364217211016,5.172019605974956,3.027314913691358,1
a0,a1,a2,a3,b4,0.48903459586327014,3.4639771675006914,5.980312597385377,2.9056208927558727,0
a0,b1,b2,b3,b4,0.09120770126216904,0.9035290728039482,0.42664988166334283,1.392249530113844,0
a0,b1,b2,a3,b4,1.1455184923825181,1.4597532814937957,2.691980102831802,7.9338503166097265,0
a0,a1,a2,a3,b4,1.5251300664570202,2.017253069642219,2.6920736516390877,1.5207644829021465,0
b0,b1,b2,a3,b4,1.4203576424376472,2.5298839286147663,5.635955438360991,1.6774305822245266,1
a0,a1,a2,b3,b4,1.0896905135556407,0.7109383138995795,4.637875058398867,3.4999340488402724,0
a0,a1,a2,a3,b4,0.7224822152800244,2.7379423828070517,4.006643213146321,6.356742313557862,1
b0,b1,b2,a3,b4,1.656125241478853,0.5442790144455294,1.0868821280839038,1.0017766864223887,1
b0,a1,b2,a3,a4,1.897849514016777,1.156139562769042,5.5577882296305985,4.754895339736718,1
a0,b1,b2,b3,a4,0.9837979638377747,3.700056702085698,1.2489417950839226,2.115862914901948,1
a0,b1,b2,a3,a4,0.4524237651907461,1.4538015163218994,4.7330170998119785,6.11085971665981,0
b0,a1,b2,b3,b4,0.6231014407538888,0.8686985672792069,4.9009241471451555,0.7591296090738635,1
b0,a1,a2,a3,a4,0.09832170394855266,3.817742268444177,0.24758958798729003,1.1742440766339168,1
b0,a1,a2,b3,a4,1.0496647779634853,1.6022213956507214,0.011456251954213403,7.3628338262548425,1
b0,a1,a2,a3,a4,0.902274034286302,0.924170740428808,1.2983877631492688,5.895966777665468,0
a0,a1,a2,b3,b4,0.4366519426651483,1.689385795084485,4.5669129779266,2.245836759852245,0
a0,b1,a2,b3,b4,0.7227264196594964,0.7432383580562616,5.560931396697556,4.605598733531195,0
b0,a1,b2,a3,a4,1.4947889773953233,2.038719278242787,0.1858613246177211,1.0044004690484951,1
b0,a1,b2,a3,b4,0.6244054517234965,3.537674915293921,3.783649869479033,2.6819993827523865,1
a0,a1,b2,a3,b4,0.7642569309146107,3.306169534946833,4.058519646479606,2.8531944087081165,1
a0,b1,a2,a3,b4,1.5428703748528547,2.1803129326668635,4.001605910267168,0.4098625297444469,0
b0,b1,b2,b3,a4,0.44856215396268995,2.062646744329802,1.6088261618782937,0.550621851479431,1
b0,b1,a2,b3,a4,1.1614318627050588,1.851419390382661,3.7937915551269086,2.8192354377210256,1
b0,b1,a2,b3,a4,1.438948483962001,0.6206381908275391,1.51949776653024,2.558040350442205,0
a0,b1,a2,a3,b4,1.6346911180184647,3.326710580827044,3.8433681617997664,6.656433600121229,1
a0,a1,a2,a3,a4,1.7009178477125004,0.15260460214351745,5.537497809653409,2.712356009540546,0
b0,b1,a2,a3,b4,1.1651714418859789,3.3508650835475002,4.055686929479089,4.117975642777589,1
a0,a1,a2,b3,a4,0.25572034226577767,1.628377069551928,4.907418228647128,2.1929662057438004,0
a0,b1,a2,a3,b4,0.8353133097516351,3.2586446167724903,4.481963537538676,6.431842871495855,0
a0,a1,b2,b3,a4,1.0026367419375701,3.1642108325735103,5.711407279723765,7.990376062626378,0
b0,b1,a2,b3,b4,1.9700757089663221,1.9987833860814594,1.3995685704166663,7.382215741920845,1
b0,b1,b2,a3,a4,1.8757310245506,1.5234544602066518,1.0691490410820228,6.869011903008701,1
b0,b1,b2,a3,b4,0.3916745484579166,2.0287355630341986,2.8718403750675643,1.1285511582279977,1
a0,a1,a2,b3,a4,1.7942397943566064,3.8650071337546916,4.333750185312413,1.933735351411706,0
b0,b1,a2,b3,b4,1.0493537198044622,1.2161525752600633,1.5783706762036203,7.064703966387462,1
a0,a1,b2,b3,a4,1.362239884217428,3.4570645858271285,5.406748843326702,5.572582301043145,0
b0,a1,a2,a3,b4,1.2724579608666464,1.1491721002240303,4.20137382764422,4.188936510593108,1
b0,b1,b2,a3,a4,1.3438502815955011,3.6103024807623614,2.145322131970714,6.216901945547388,1
a0,b1,a2,a3,a4,0.2519852910437048,2.2683692293876208,5.046531246908094,1.2961060909977027,0
a0,a1,b2,a3,a4,1.4401299483568144,2.2068754274371973,1.138907707549849,0.15022874506111616,0
b0,a1,b2,b3,a4,0.8767808902199269,0.42521935514443165,5.5632803930551855,5.567965863562796,0
a0,b1,b2,a3,b4,1.479206707937973,2.564956473386932,1.9520172827638618,4.63355729229864,0
a0,a1,a2,b3,b4,1.4214133623825265,0.406812751197998,1.357487878605724,5.346702889175203,0
b0,a1,a2,b3,b4,0.8445090464886758,0.7059535933411552,3.858220046810308,4.7784201502311365,1
a0,b1,b2,a3,b4,1.2554078467505416,0.1195608123387566,5.629168295433688,0.5550601722849056,0
a0,a1,b2,b3,a4,1.3649134240049654,0.15948988526033525,0.8192397652268567,6.874661466574886,0
b0,b1,b2,b3,b4,0.8556892342461119,0.5940750541678046,5.028239379155883,4.212524781387417,1
b0,b1,b2,a3,b4,1.1034622311693656,3.5187343727563745,5.806621544170373,2.726527174255227,1
a0,b1,b2,b3,a4,0.6618790678969079,2.185301338243849,4.559989621976417,1.428595463388171,1
a0,a1,b2,a3,b4,0.31078595789871055,1.694492524109512,5.225516315401743,7.855387782959959,0
a0,b1,b2,b3,b4,1.7196768930185276,0.6295795561503292,5.158833702845954,0.274487574252241,1
a0,a1,b2,b3,a4,0.2664565285124747,1.1560678640684785,0.10623079105967592,7.615676572752091,0
b0,b1,b2,b3,b4,0.6469539086530499,0.23762939550679985,5.4600910552193795,7.929103319211524,1
b0,b1,b2,a3,a4,0.9361170661811711,2.962408818936094,3.413648575365426,3.333949868541462,1
a0,b1,a2,a3,a4,0.46925252716435717,0.5857595218680969,3.7716110414690798,0.3630908436141995,0
a0,b1,b2,a3,a4,1.2653299263992177,2.8716861121917026,1.0610757861230686,1.4066774460433082,0
a0,b1,a2,b3,a4,1.0269460023112795,3.80892246353966,0.4298181280694868,3.328801004171807,0
b0,a1,b2,a3,a4,1.656688981832626,0.3220263862652697,4.001007758624704,3.1080033307092063,1
b0,b1,b2,b3,a4,1.6546112353559927,3.5561840092343413,4.5330277257602445,5.759083473975276,1
b0,b1,a2,b3,b4,1.423538618690725,1.2888674179797104,2.582485739883932,6.502467511591437,1
a0,a1,b2,b3,b4,0.7718101612170263,3.3439952227164564,5.878588806900704,7.758417771206561,0
b0,b1,b2,a3,a4,0.019327840935268403,0.7206329557859097,3.2904344779242503,4.807165497242874,1
b0,a1,b2,b3,a4,0.5055301193557309,3.2607263328346128,3.8247175409929293,5.851782479643344,0
a0,b1,a2,a3,a4,0.4183471409255958,3.23541382522411,2.255634086334431,1.159780673382619,0
b0,a1,b2,a3,a4,1.1525542716809363,3.1300097017656534,5.657853585103593,2.7507964648487193,1
b0,b1,a2,b3,a4,0.9652238210151248,3.134681236594524,2.230931990689357,7.782575968521117,1
a0,a1,b2,a3,a4,0.14637807922317647,2.529288323120908,3.196488589637295,3.3178424249362815,1
a0,b1,b2,a3,b4,0.9443498938293806,2.9649128787064227,2.5981463441099537,4.808015850884624,1
b0,b1,b2,a3,a4,1.6351438657396047,2.173831941689852,3.264545728494796,1.1094434029736533,1
b0,a1,b2,b3,b4,0.7175084859807236,1.2407998126806152,3.5679462493673717,6.6499238435474375,1
b0,b1,b2,b3,a4,0.5422907121380308,3.5091561150135044,4.2498097756815705,4.390812024743976,1
a0,a1,b2,a3,a4,1.388502078415562,0.6505770296294404,5.780163569029498,7.183282888322159,0
a0,b1,a2,a3,b4,0.8301276462374413,0.18256292561026144,3.679580657310855,3.8646337766461394,0
a0,b1,a2,b3,a4,0.6290979674283361,0.7975890409695083,0.4585956171545895,3.081080994716149,0
b0,a1,a2,a3,a4,1.5645951767159558,2.5982096703165265,2.824450503147019,4.299062957355336,1
b0,b1,a2,b3,a4,1.462216692674793,1.584296093070951,1.417731347591782,4.793881995447704,1
b0,a1,b2,a3,b4,1.335459686033111,2.254515722038711,3.3278697527848893,5.863540150996591,1
b0,a1,a2,a3,a4,1.8723008029836374,2.967467149549374,5.968650046714982,4.234136135518206,0
b0,b1,b2,b3,a4,0.2273433630317766,1.1067049860027378,1.9138680945873086,4.274558219006789,1
b0,a1,a2,a3,a4,0.21658185275298936,0.01591060020037216,0.7939919169133192,7.1194535635002865,0
a0,a1,b2,b3,b4,1.172273946861242,0.5931162088872826,2.94013232756859,0.06068086118635829,0
b0,a1,a2,a3,a4,0.04799828138662032,2.610920469493664,0.2759748147812531,3.1662836471208715,0
b0,b1,b2,a3,a4,0.6169106449351675,2.304890600321614,5.835163325330997,3.100930695248345,1
b0,a1,b2,a3,b4,0.2839859904506904,0.16757657019137406,5.205821351319992,1.0802632351285166,1
a0,b1,a2,a3,a4,1.976499259885213,0.6538312367320549,1.2240025874073361,2.355345725571724,0
b0,a1,b2,a3,a4,1.5253499106121358,1.5042667072852982,5.459800620184833,1.5990182525102479,1
a0,b1,a2,a3,b4,0.7360383380391148,3.455825406367902,3.5433156102698975,6.182612369312528,1
a0,b1,a2,b3,a4,0.8342623806898638,0.621715325471341,4.9135887823114235,6.009573253945787,1
b0,b1,b2,b3,b4,1.0837732771879187,0.5917211591409401,4.988107587569617,2.8557954915006607,1
a0,b1,a2,a3,b4,1.163803667809475,3.1891967242090926,4.379796405626801,5.6063116256782,0
a0,a1,a2,a3,a4,1.431392868058174,2.9170528811768692,4.479979541897596,3.9022357066089146,0
b0,b1,b2,a3,a4,0.11262176942043933,0.4059396111893858,2.4578358688366473,7.85522008351768,0
b0,a1,a2,a3,b4,0.9334492656963357,3.8875273254108436,2.025986054632397,5.422888832193879,1
a0,a1,b2,a3,b4,0.25421031269513183,3.399259381907501,5.927741050669344,4.548506586605471,1
b0,a1,b2,a3,b4,1.368000746227938,0.9802475734351288,5.243766332363306,1.6739923182330245,0
b0,b1,b2,b3,b4,0.1490649806043457,3.030437169870128,2.409543534802827,1.0005479288243762,1
a0,a1,a2,a3,a4,1.6509795414984632,0.9988230188962917,2.3590639714829877,1.3590613040283053,0
b0,a1,a2,b3,b4,1.7284817639467414,0.5395128759098522,0.6607367041856407,3.390614576654277,1
b0,a1,b2,b3,b4,0.7290573208660102,0.5252297187341577,2.157581909885923,3.3230116022957303,1
a0,b1,a2,b3,a4,0.3656938946911702,2.5735162425866047,4.247926399057101,5.588379440214524,0
a0,a1,b2,b3,b4,1.920079497703394,1.7050713678793712,5.717649826693818,6.844765089313287,0
b0,a1,b2,a3,b4,0.6999079840609926,3.7818388780070253,3.4832155982334525,5.001564870563493,1
a0,a1,b2,a3,a4,0.15684665949059284,0.1505756571359942,0.6589174821363,6.967304596095186,0
a0,b1,b2,a3,b4,1.9410853862960908,3.4563725399513867,2.5548827794683393,3.1176787038859946,1
a0,a1,a2,a3,a4,0.3085936523958318,1.9491184414519114,3.877692699343364,2.718305418247531,0
b0,a1,a2,b3,b4,0.019574394783308913,2.7954182405404264,0.004401297894055078,7.050306362896631,1
a0,a1,a2,b3,b4,1.0471833842043774,0.5163490512521907,2.565356751899228,2.565159581120519,0
a0,a1,a2,b3,a4,0.3000289377679094,3.642558906492214,0.5674646645849092,0.825083173441032,0
a0,b1,a2,b3,a4,0.9555906339995651,2.9049496877323664,3.486855533218074,1.1262051167998792,0
a0,a1,b2,b3,a4,0.5532149384486651,0.8456324520663547,0.4328503113401676,4.956580219007323,0
b0,a1,a2,b3,b4,0.8203244179303234,2.275403078085899,1.8718565866566028,0.19483957184413336,1
b0,a1,b2,a3,a4,1.3791452717628652,1.0394957869690837,4.336311802977348,6.722071620743584,1
b0,a1,a2,a3,a4,0.02897179559341645,2.7511472979646774,1.9515742699247698,7.400860888447703,0
a0,b1,a2,a3,a4,1.784994840100084,3.6152715147180583,1.7163704251937235,5.224415069051172,0
a0,b1,b2,a3,a4,0.29497593776056363,2.8584922375615527,3.1372090171540283,6.117796551061736,0
b0,b1,a2,a3,a4,1.729782943178369,0.24096242573310178,1.8068269055032948,5.371646518912533,1
a0,b1,a2,b3,a4,1.387958169655625,2.3029952121366266,5.919516857216415,5.273838048906388,1
b0,a1,a2,b3,a4,0.0657024480636833,1.2449903553889812,2.1583919079708074,2.2313568573811757,1
a0,a1,a2,b3,b4,1.3432539925360896,2.0787175983076613,2.2717339912106707,2.8737074124010196,1
b0,b1,a2,a3,b4,1.1374341161290422,0.326200580841971,0.5511455647041623,1.7714423497315432,0
b0,b1,a2,b3,a4,0.6921345920712801,2.823965318327312,5.385019170039264,1.4377160852846607,1
b0,b1,b2,b3,b4,1.102460999331116,0.96616501549848,5.683111033781228,1.7096768316360906,1
a0,b1,a2,b3,b4,1.5515574614594596,3.626473890183034,0.8501842816748542,1.118881717432593,0
b0,b1,b2,a3,a4,1.7692589518166206,1.658701303582916,2.8784884629246656,6.919544960420243,1
a0,a1,a2,b3,a4,0.057333408529632535,2.7428488680776875,1.6375078419281843,1.4543085064350243,0
b0,a1,b2,b3,a4,1.0193915983566648,3.5538055336249386,5.234580201495451,5.7141303012052465,0
b0,b1,a2,a3,a4,0.8273813628923692,0.423834115863609,0.0038183481042385337,1.4300623855813863,0
a0,a1,a2,a3,a4,1.979473528726197,0.6602290406104074,2.2436973411327283,2.005184702585027,0
a0,b1,a2,b3,a4,1.8427177593746082,3.953986566728909,5.5425012910258635,1.2003869512319119,0
a0,b1,a2,b3,b4,1.6116913612630874,0.47011400731413877,1.758385945632633,2.1663872297437274,0
b0,a1,a2,a3,a4,1.5843672682448282,0.8369343626882961,3.549560493459172,4.350782366459812,1
a0,b1,b2,b3,a4,1.67619164224656,2.2556341602902443,0.32023413634485387,6.893697245556188,1
a0,b1,a2,b3,a4,1.9937214901928373,3.904437921750625,5.5309397958377104,5.6397714723887535,0
b0,b1,b2,b3,b4,1.5796503333035623,0.7196112039958136,3.248006988090829,5.311556847313438,1
b0,a1,a2,b3,a4,1.1494669423021189,0.2886355678010022,2.573606649238233,2.07465800569733,1
a0,b1,b2,a3,a4,0.5180963010159648,0.2714906322666091,3.9725763750150334,6.3065649738912075,0
a0,a1,a2,a3,a4,1.7745925429112317,0.07784309850479176,3.707663538255356,5.258917116130697,0
a0,a1,a2,b3,a4,1.7647257221337282,0.661099018113851,5.670911793983281,1.1013511106119656,0
b0,a1,a2,b3,a4,1.4705419531743011,1.824765365659683,0.7367129368697732,3.7048969152930904,1
b0,b1,b2,b3,a4,1.6317507844818118,0.6793356687667735,0.2653069550424617,1.7883206115955828,1
b0,b1,b2,a3,a4,0.04509809701084466,3.219548545961155,0.28391755197086443,7.453945168477452,1
a0,b1,b2,a3,a4,0.8569766229170255,0.1258984106844574,0.24453461759756223,1.3832095052502913,1
a0,a1,b2,a3,b4,1.5184352527231573,3.872529820392524,3.3258207868594463,4.001286760842021,0
a0,b1,b2,a3,b4,0.5862174621584851,2.879811793932082,1.7805904766115779,6.229116905156811,1
b0,a1,a2,a3,b4,1.9464763219449464,3.0277074168541027,4.756876975425229,1.0778446337691636,1
a0,a1,b2,a3,b4,1.7367475540498694,0.5964669743639424,1.5515025672696323,7.032763586023146,0
b0,a1,a2,b3,b4,1.2416792319003032,2.9322374566359573,1.739088243343177,1.6373210935881501,1
b0,a1,b2,b3,a4,0.4984074593771375,1.7214474665746597,2.369920922182202,0.43565523360939284,1
a0,b1,a2,a3,b4,1.549826460639541,1.4622208791976605,5.690866924281113,5.878865617142118,1
b0,a1,a2,b3,b4,1.8118801093680221,1.7839383944350875,4.2749130629298175,1.5385611988990169,1
a0,b1,a2,b3,b4,1.7851201210940473,1.1845273619785726,1.0792457915039384,5.125101658919046,1
a0,b1,b2,b3,a4,1.083694427452016,0.08276650139108255,0.6155017827869899,0.17669870971587187,0
b0,a1,a2,b3,b4,0.66113908480367,1.6025850657664171,1.3638844427334162,0.7664328647435714,0
a0,a1,b2,b3,b4,0.01403894124070304,1.4083610069244568,2.691812585071783,6.0544880666531835,0
a0,b1,a2,a3,a4,0.7638770113004079,2.4034520534112636,4.99257696833398,4.300914236816826,0
a0,a1,a2,b3,b4,1.1715254147188323,3.138228272361304,2.602640588273426,1.7438563374155285,0
a0,a1,b2,b3,b4,1.9557110449585715,0.42944341942895115,4.269633267403837,5.007911371870911,0
b0,b1,a2,b3,a4,1.68461112930796,3.794975173147386,2.0383855738421257,5.189772188179171,1
a0,b1,b2,a3,b4,0.1973907181410407,0.7790185261377296,2.0925943004456,5.419673775623912,1
b0,b1,a2,a3,a4,1.566823116983568,0.1775775878082444,2.540449525942088,3.9917983304003726,1
a0,b1,b2,b3,b4,0.9940636034215404,0.006328477941540234,2.449915296600518,3.242753541492969,1
b0,a1,b2,a3,a4,0.6753357718297512,0.5013311591779039,5.806768778937535,0.49298058353248786,1
a0,b1,a2,a3,b4,0.18817345054978973,0.6865180303543683,2.3504879079092573,1.2102752798693235,0
b0,a1,a2,a3,b4,1.4985003486527497,2.03787270015132,5.710622854554691,0.7012808767991792,1
b0,b1,b2,b3,b4,1.9930515884867144,0.535592403571439,4.60059314937094,0.5669949226390787,1
a0,b1,b2,a3,b4,0.1310970347059237,1.0922426485616312,5.579233312260591,5.446227290980458,1
b0,b1,a2,a3,b4,0.5614077651249579,0.10992176467143366,2.955079670301737,1.944678237497631,0
a0,a1,b2,a3,b4,1.3317487890924369,1.6506331320404197,0.9920012047682542,1.2414310931477135,0
a0,a1,b2,a3,b4,0.17945652698499104,0.1384759193999454,5.071195758629123,5.682242715407065,0
b0,b1,b2,b3,a4,1.7768817648740414,0.6151581815150504,0.22036963579123836,7.313211434031142,1
a0,b1,a2,a3,a4,1.8703235100703397,1.3679679460866803,0.8303281032302681,1.2901262873015762,0
a0,a1,a2,a3,a4,1.8875945452328693,1.7275830557963872,1.0781748000881752,1.0556092227452,0
b0,a1,b2,b3,a4,0.5774874293789973,3.4230027736956288,2.196382509451417,3.684729332614424,1
a0,a1,b2,a3,b4,0.7276372555790286,2.6439765094667824,4.897561612305755,6.195806108417902,0
a0,b1,b2,a3,b4,0.9991069406141107,1.9537831539706272,5.1901833639245964,7.302564344375449,0
b0,a1,b2,a3,b4,0.018333655947372574,2.5267991532219742,4.975241768102957,5.444121877817602,1
a0,b1,a2,a3,a4,1.830546470358169,1.3455365929850573,3.3857564503496125,6.552377453335591,1
b0,a1,a2,b3,a4,1.5311962226671534,3.2387079262501723,1.2700417731112572,5.15035996938697,1
b0,a1,b2,b3,a4,1.0862632181790741,0.7844506085625054,1.1379689500081653,7.041460328907459,0
b0,a1,a2,a3,b4,0.8264775328701358,0.4374129292122382,0.34408013655542224,3.9557228330125267,1
a0,a1,b2,a3,b4,0.4923190563708437,3.8015500378276874,4.00252486333161,5.566515654115365,1
a0,b1,a2,b3,a4,1.9053466409505584,1.797082609800871,1.3291484985679725,6.134990099858628,0
a0,a1,b2,b3,b4,1.6464360888669631,0.7548321549819477,4.566181977875933,0.3173880860016527,0
a0,b1,b2,b3,b4,0.6114395429727311,3.8010670937561892,4.132786221578764,7.24872930570177,1
a0,b1,b2,b3,a4,1.3100839124383068,3.2658397799270085,2.84300142237485,0.3978210939818121,0
a0,b1,a2,b3,a4,1.210716182647488,3.558458354288135,1.7661303640635615,6.070126307422873,0
a0,b1,a2,a3,a4,1.9951642787431425,3.6126064543297507,5.2778315766145285,7.692102622832863,0
a0,b1,a2,b3,b4,1.7722201620688132,3.887404304986341,5.284283162207431,4.1686329605270895,1
a0,a1,b2,b3,a4,0.09074316495023294,2.852518820746634,3.0607970462721403,6.928181696411594,0
a0,a1,b2,a3,a4,1.7083357662770131,0.30582401244241675,1.9764265154733613,1.8288412719729616,0
b0,a1,a2,a3,b4,1.749963375615597,2.9450169417576024,4.1677835936772745,4.080085137323036,1
a0,b1,a2,a3,b4,1.1517438501931032,3.987600985000392,1.787164884407384,4.904895344728314,0
b0,a1,b2,a3,a4,1.692725798826424,0.25091310856113536,3.815618110812428,3.874329333951199,1
a0,b1,b2,a3,b4,1.6278946396266936,2.9655187527852482,4.942455270107748,1.3685843902911823,1
b0,b1,b2,b3,a4,1.9580630487651352,0.9080368564212145,3.8150989384463863,4.330352397968416,1
b0,b1,b2,a3,b4,0.43095467586496017,1.478592823925648,4.0991378206093785,0.17962974792805042,1
b0,a1,a2,a3,a4,0.750166313515318,3.1631478087250295,3.9392626458187263,1.910612589578958,0
b0,a1,a2,a3,a4,0.3321530545195327,3.8952292326157814,0.4894323566019235,7.442612979102163,1
b0,b1,b2,b3,a4,0.040302959520076564,0.33230602546314447,5.0814650016681115,7.485236832756621,1
b0,a1,b2,b3,a4,0.2964343223519723,2.6608171245788297,2.8117938556512336,0.8680618683634931,1
b0,a1,b2,b3,a4,0.5501687554224203,1.8266515171652484,1.540023027400859,0.5835353021099072,1
a0,a1,a2,b3,a4,0.6403919032491643,2.087403799100585,3.2407391976554205,4.152157734267434,0
b0,b1,a2,a3,a4,0.7893938377032952,1.9813443373450774,4.9306370076381265,1.1235603649522798,0
a0,a1,b2,a3,b4,1.4554240841820367,3.42137048587458,5.361103789410323,1.3314292942175991,0
a0,b1,a2,a3,b4,0.7255919052208029,3.372207493637406,1.0651472132419082,5.932879597784952,0
b0,a1,a2,a3,b4,1.6567553483842157,1.2326046709003458,4.478036492317267,3.7110047907603647,1
b0,a1,a2,a3,a4,0.8798170795346845,3.563198985073458,2.077634697874468,1.3306902974608068,1
a0,b1,a2,a3,b4,1.1139340212615099,1.6101964281618601,4.551343934787885,5.54668179394105,0
a0,b1,a2,b3,a4,0.27596685639332674,1.7814155731881358,4.181305881870632,5.446344499154751,1
a0,b1,a2,a3,b4,0.8637888541851907,3.106464602043083,5.4262407759702285,0.3334754976613059,0
a0,b1,a2,a3,a4,1.9062470372780775,0.16814426542726424,4.191863093270479,7.57491780852394,0
b0,b1,b2,a3,a4,0.6316520625954528,1.107329645327258,5.155160101637597,1.0002598197128587,1
a0,a1,b2,b3,a4,0.5618595350392462,0.2509848306858049,4.258425701540146,5.854983386024621,0
b0,a1,b2,b3,a4,1.0034007744718185,1.1938552449385185,0.48865839895063445,2.8910065330812023,1
